iter	RMSE
3758	47.46687975
3759	47.46687975
3760	47.46687702
3761	47.46687702
3762	47.46687429
3763	47.46687156
3764	47.46686882
3765	47.46686882
3766	47.46686882
3767	47.46687156
3768	47.46686882
3769	47.46686882
3770	47.46686882
3771	47.46687156
3772	47.46686609
3773	47.46686882
3774	47.46687156
3775	47.46686882
3776	47.46686609
3777	47.46686882
3778	47.46686609
3779	47.46686882
3780	47.46686882
3781	47.46686336
3782	47.4668579
3783	47.4668579
3784	47.46685517
3785	47.46685517
3786	47.46685517
3787	47.46684425
3788	47.46684425
3789	47.46684698
3790	47.46684152
3791	47.46683605
3792	47.46683605
3793	47.46683605
3794	47.46683605
3795	47.46683878
3796	47.46683605
3797	47.46683878
3798	47.46683878
3799	47.46683605
3800	47.46683605
3801	47.46683878
3802	47.46683605
3803	47.4608496
3804	47.46084687
3805	47.46084413
3806	47.46084687
3807	47.4608414
3808	47.46083594
3809	47.46083867
3810	47.46083867
3811	47.46083867
3812	47.46083594
3813	47.46083321
3814	47.46083321
3815	47.46083321
3816	47.46083321
3817	47.46083321
3818	47.46083048
3819	47.46083048
3820	47.46083048
3821	47.46083048
3822	47.46083321
3823	47.46083048
3824	47.46082502
3825	47.46083048
3826	47.46082775
3827	47.46082775
3828	47.46082502
3829	47.46082502
3830	47.46082228
3831	47.46082502
3832	47.46082502
3833	47.46082502
3834	47.46082228
3835	47.46082228
3836	47.46082228
3837	47.46081955
3838	47.46082228
3839	47.46081955
3840	47.46081955
3841	47.46082228
3842	47.46082228
3843	47.46082228
3844	47.46082228
3845	47.46081682
3846	47.46081682
3847	47.46081682
3848	47.46081682
3849	47.46081409
3850	47.46081682
3851	47.46081409
3852	47.46081409
3853	47.46081409
3854	47.46081409
3855	47.46081409
3856	47.46081409
3857	47.46081136
3858	47.46075674
3859	47.460754
3860	47.460754
3861	47.460754
3862	47.460754
3863	47.46074854
3864	47.46074854
3865	47.46074854
3866	47.46074854
3867	47.46074581
3868	47.46074854
3869	47.46074581
3870	47.46074308
3871	47.46074308
3872	47.46074035
3873	47.46074308
3874	47.46074308
3875	47.46074581
3876	47.46074581
3877	47.46074308
3878	47.46074308
3879	47.46074308
3880	47.46074308
3881	47.46074308
3882	47.46074308
3883	47.46074308
3884	47.46074308
3885	47.46074308
3886	47.46074308
3887	47.46074308
3888	47.46074308
3889	47.46074308
3890	47.46074035
3891	47.46074035
3892	47.46074035
3893	47.46074035
3894	47.46074035
3895	47.46074035
3896	47.46074035
3897	47.46074035
3898	47.46074035
3899	47.46074035
3900	47.46074035
3901	47.46074035
3902	47.46074035
3903	47.46074035
3904	47.46074308
3905	47.46074308
3906	47.46074308
3907	47.46074035
3908	47.46074308
3909	47.46074308
3910	47.46074308
3911	47.46074308
3912	47.46074308
3913	47.46068299
3914	47.46063929
3915	47.46057374
3916	47.46057374
3917	47.46057374
3918	47.46057374
3919	47.46057374
3920	47.46057374
3921	47.46057374
3922	47.46057101
3923	47.46057101
3924	47.45782877
3925	47.45782877
3926	47.45782877
3927	47.45782604
3928	47.45782604
3929	47.45780146
3930	47.45780146
3931	47.45780146
3932	47.45779599
3933	47.45779053
3934	47.45779326
3935	47.45779326
3936	47.45777141
3937	47.45777141
3938	47.45776868
3939	47.45776595
3940	47.45776595
3941	47.45776868
3942	47.45774956
3943	47.45774956
3944	47.45763211
3945	47.45763211
3946	47.45763211
3947	47.45763211
3948	47.45763484
3949	47.45762392
3950	47.45761845
3951	47.45761845
3952	47.45761572
3953	47.45761572
3954	47.45761299
3955	47.45424505
3956	47.45424232
3957	47.45424232
3958	47.45423958
3959	47.45423958
3960	47.45423958
3961	47.45423685
3962	47.45423685
3963	47.45423685
3964	47.45423958
3965	47.45414671
3966	47.45414671
3967	47.45414944
3968	47.45414944
3969	47.45414671
3970	47.45415217
3971	47.45414944
3972	47.45414944
3973	47.45414944
3974	47.45414671
3975	47.45414671
3976	47.45414671
3977	47.45414671
3978	47.45414398
3979	47.45414671
3980	47.45414671
3981	47.45414671
3982	47.45414671
3983	47.45414671
3984	47.45414944
3985	47.45414944
3986	47.45414398
3987	47.45414671
3988	47.45414398
3989	47.45414398
3990	47.45414671
3991	47.45414398
3992	47.45414398
3993	47.45414398
3994	47.45372877
3995	47.4537315
3996	47.4537315
3997	47.4537315
3998	47.4537315
3999	47.4537315
4000	47.4537315
4001	47.4537315
4002	47.45372877
4003	47.45372877
4004	47.45372604
4005	47.45372604
4006	47.45372604
4007	47.4535157
4008	47.45351297
4009	47.45351297
4010	47.45351024
4011	47.45351024
4012	47.45351024
4013	47.45351024
4014	47.45351297
4015	47.45351024
4016	47.45351024
4017	47.45351024
4018	47.45351024
4019	47.45351024
4020	47.45351024
4021	47.45351024
4022	47.45349931
4023	47.45350205
4024	47.45350205
4025	47.45348566
4026	47.45348566
4027	47.45348566
4028	47.45348566
4029	47.45348839
4030	47.45348839
4031	47.45348839
4032	47.45348839
4033	47.45348839
4034	47.45348839
4035	47.45348566
4036	47.45348566
4037	47.45348839
4038	47.45348566
4039	47.45348566
4040	47.45348566
4041	47.45348292
4042	47.45348566
4043	47.45348566
4044	47.45348566
4045	47.45348566
4046	47.45327259
4047	47.45327259
4048	47.45327259
4049	47.45327259
4050	47.45327259
4051	47.45327259
4052	47.45327259
4053	47.45327532
4054	47.45327532
4055	47.45327259
4056	47.45327259
4057	47.45327259
4058	47.45327532
4059	47.45327259
4060	47.45327259
4061	47.45327259
4062	47.45327259
4063	47.45327259
4064	47.45327259
4065	47.45327259
4066	47.45327259
4067	47.45327532
4068	47.45327532
4069	47.45327532
4070	47.45327532
4071	47.45327532
4072	47.45327532
4073	47.45327532
4074	47.45327532
4075	47.45327532
4076	47.45327532
4077	47.45327532
4078	47.45327532
4079	47.45321249
4080	47.45321249
4081	47.45321249
4082	47.45321249
4083	47.45321249
4084	47.45321249
4085	47.45321249
4086	47.45321249
4087	47.45321249
4088	47.45321249
4089	47.45321249
4090	47.45321249
4091	47.45321249
4092	47.45321249
4093	47.45321249
4094	47.45321249
4095	47.45321249
4096	47.45321249
4097	47.45321249
4098	47.45321249
4099	47.45321249
4100	47.45321249
4101	47.45321249
4102	47.45321249
4103	47.45321249
4104	47.45321249
4105	47.45321249
4106	47.45316878
4107	47.45316878
4108	47.45316878
4109	47.45316878
4110	47.45316878
4111	47.45316878
4112	47.45316878
4113	47.45316878
4114	47.45316878
4115	47.45316878
4116	47.45316878
4117	47.45316878
4118	47.45316878
4119	47.45316878
4120	47.45316878
4121	47.45316878
4122	47.45316878
4123	47.45304313
4124	47.4524804
4125	47.44521898
4126	47.44521898
4127	47.44251957
4128	47.4425223
4129	47.43595346
4130	47.43595346
4131	47.43595346
4132	47.43595073
4133	47.43595073
4134	47.43595073
4135	47.43595073
4136	47.43595073
4137	47.43595346
4138	47.43595073
4139	47.43595073
4140	47.43595346
4141	47.43595073
4142	47.43594799
4143	47.43595073
4144	47.43595073
4145	47.43595073
4146	47.43595073
4147	47.43595073
4148	47.43595346
4149	47.43595073
4150	47.43595073
4151	47.43595073
4152	47.43595073
4153	47.43595073
4154	47.43595073
4155	47.43595073
4156	47.43595073
4157	47.43595073
4158	47.43594799
4159	47.43595346
4160	47.43595073
4161	47.43595073
4162	47.43595346
4163	47.43595073
4164	47.43595073
4165	47.43595073
4166	47.43595073
4167	47.43595346
4168	47.43595346
4169	47.43595346
4170	47.43586601
4171	47.43586875
4172	47.43586875
4173	47.43586875
4174	47.43586875
4175	47.43586875
4176	47.43586875
4177	47.43586875
4178	47.43586875
4179	47.43586875
4180	47.43586875
4181	47.43587148
4182	47.43587148
4183	47.43587148
4184	47.43586875
4185	47.43587148
4186	47.43586875
4187	47.43586875
4188	47.43587148
4189	47.43586875
4190	47.43586875
4191	47.43586875
4192	47.43583869
4193	47.43583869
4194	47.43583869
4195	47.43583869
4196	47.43583595
4197	47.43583869
4198	47.43583869
4199	47.43583869
4200	47.43583869
4201	47.43583869
4202	47.43583869
4203	47.43583869
4204	47.43583869
4205	47.43583869
4206	47.43583869
4207	47.43583869
4208	47.43584142
4209	47.43584142
4210	47.43584142
4211	47.43584142
4212	47.43584142
4213	47.43584142
4214	47.43584142
4215	47.43584142
4216	47.43584142
4217	47.43584142
4218	47.43584142
4219	47.43584142
4220	47.43584142
4221	47.43581683
4222	47.43581409
4223	47.43481939
4224	47.43481939
4225	47.434803
4226	47.434803
4227	47.43480573
4228	47.43480026
4229	47.43480026
4230	47.434803
4231	47.43480026
4232	47.43480026
4233	47.43480026
4234	47.434803
4235	47.434803
4236	47.434803
4237	47.434803
4238	47.434803
4239	47.434803
4240	47.434803
4241	47.434803
4242	47.434803
4243	47.434803
4244	47.434803
4245	47.434803
4246	47.434803
4247	47.434803
4248	47.434803
4249	47.434803
4250	47.434803
4251	47.434803
4252	47.434803
4253	47.434803
4254	47.434803
4255	47.434803
4256	47.434803
4257	47.434803
4258	47.434803
4259	47.434803
4260	47.434803
4261	47.43352407
4262	47.43352133
4263	47.43352407
4264	47.4335186
4265	47.43348307
4266	47.43348581
4267	47.43348307
4268	47.43340109
4269	47.43340382
4270	47.43340109
4271	47.43339836
4272	47.43339836
4273	47.43339836
4274	47.43340109
4275	47.43339563
4276	47.43339836
4277	47.43339016
4278	47.43339289
4279	47.43339016
4280	47.43336556
4281	47.43336283
4282	47.43336283
4283	47.43336283
4284	47.43336283
4285	47.43336283
4286	47.43336283
4287	47.43336283
4288	47.43336283
4289	47.43336283
4290	47.43336283
4291	47.43334097
4292	47.4333437
4293	47.4333437
4294	47.4333437
4295	47.4333437
4296	47.43334097
4297	47.4333437
4298	47.4333437
4299	47.43334097
4300	47.43334643
4301	47.43334643
4302	47.4333437
4303	47.4333437
4304	47.4333437
4305	47.43334097
4306	47.43334097
4307	47.43334097
4308	47.4333437
4309	47.43334097
4310	47.43333824
4311	47.43333824
4312	47.43333824
4313	47.43333824
4314	47.43333824
4315	47.43333824
4316	47.43333824
4317	47.43333824
4318	47.43333824
4319	47.43333824
4320	47.43333824
4321	47.43333824
4322	47.43333824
4323	47.43333824
4324	47.43333824
4325	47.43333824
4326	47.43333824
4327	47.43333824
4328	47.43333824
4329	47.43333824
4330	47.43333824
4331	47.43333824
4332	47.43333824
4333	47.43333824
4334	47.43333824
4335	47.43333824
4336	47.43333824
4337	47.43333824
4338	47.43333824
4339	47.43333824
4340	47.43333824
4341	47.43334097
4342	47.43333824
4343	47.43333824
4344	47.43333824
4345	47.43241727
4346	47.42691844
4347	47.42691571
4348	47.42691571
4349	47.42691844
4350	47.42691025
4351	47.42691025
4352	47.42691025
4353	47.42691025
4354	47.42691025
4355	47.42691025
4356	47.42689385
4357	47.42689385
4358	47.42688565
4359	47.42688291
4360	47.42686651
4361	47.42678179
4362	47.42677632
4363	47.42677359
4364	47.41269561
4365	47.41269834
4366	47.4119957
4367	47.41199843
4368	47.41199843
4369	47.41200117
4370	47.41199843
4371	47.41200117
4372	47.4118508
4373	47.41044001
4374	47.41044001
4375	47.41044001
4376	47.41044001
4377	47.41044274
4378	47.41044274
4379	47.41042907
4380	47.41043181
4381	47.41043181
4382	47.40754175
4383	47.40753628
4384	47.40753628
4385	47.40237639
4386	47.40237366
4387	47.40225333
4388	47.4022506
4389	47.38921025
4390	47.38921298
4391	47.38902972
4392	47.38877806
4393	47.38874524
4394	47.38606723
4395	47.37876006
4396	47.37613895
4397	47.37282268
4398	47.3726585
4399	47.37265302
4400	47.37265029
4401	47.37265029
4402	47.37264482
4403	47.37263934
4404	47.37218785
4405	47.3686168
4406	47.36859765
4407	47.36859491
4408	47.36859217
4409	47.36859217
4410	47.36858944
4411	47.36831852
4412	47.36164085
4413	47.35386456
4414	47.3538673
4415	47.35383445
4416	47.35334719
4417	47.35264915
4418	47.35122291
4419	47.34707809
4420	47.34707809
4421	47.34706714
4422	47.34706714
4423	47.34706714
4424	47.34706166
4425	47.34706166
4426	47.3470644
4427	47.34706166
4428	47.3470644
4429	47.34706166
4430	47.3470644
4431	47.3470644
4432	47.3470644
4433	47.34705892
4434	47.34705618
4435	47.34705892
4436	47.34624579
4437	47.34624579
4438	47.34624306
4439	47.34624032
4440	47.34624306
4441	47.34624306
4442	47.34621842
4443	47.34621568
4444	47.34621568
4445	47.34619925
4446	47.34619104
4447	47.34619651
4448	47.34619377
4449	47.34619651
4450	47.34619104
4451	47.3461883
4452	47.34619104
4453	47.34592273
4454	47.34591999
4455	47.34592273
4456	47.34591999
4457	47.34591725
4458	47.34539158
4459	47.34538337
4460	47.34538611
4461	47.34538337
4462	47.34538611
4463	47.34538063
4464	47.3453642
4465	47.3453642
4466	47.34536147
4467	47.34536147
4468	47.34535599
4469	47.34535325
4470	47.34535325
4471	47.34535325
4472	47.34535325
4473	47.34535325
4474	47.34531766
4475	47.34216625
4476	47.34215803
4477	47.3421553
4478	47.3421553
4479	47.3421553
4480	47.34215256
4481	47.3421553
4482	47.34215256
4483	47.34208137
4484	47.3420622
4485	47.34205946
4486	47.3420622
4487	47.33693899
4488	47.33694173
4489	47.33694173
4490	47.33694173
4491	47.33694173
4492	47.33694173
4493	47.33694173
4494	47.33694173
4495	47.33693899
4496	47.33693899
4497	47.33693625
4498	47.33693625
4499	47.33693899
4500	47.33693899
4501	47.33693899
4502	47.33693899
4503	47.33694173
4504	47.33693899
4505	47.33693899
4506	47.33693899
4507	47.33693899
4508	47.33693625
4509	47.33693625
4510	47.33693625
4511	47.33693899
4512	47.33693899
4513	47.33693899
4514	47.33693899
4515	47.33693625
4516	47.33693625
4517	47.33693625
4518	47.33693625
4519	47.33693625
4520	47.33693625
4521	47.33693625
4522	47.33693351
4523	47.33649537
4524	47.33649263
4525	47.33649263
4526	47.33649263
4527	47.33642965
4528	47.33642691
4529	47.33642144
4530	47.33642691
4531	47.3364187
4532	47.33641596
4533	47.33641322
4534	47.33641048
4535	47.33528499
4536	47.33528225
4537	47.33528225
4538	47.33528225
4539	47.33528225
4540	47.33527951
4541	47.33527951
4542	47.33175497
4543	47.32375738
4544	47.32375738
4545	47.32374917
4546	47.32374643
4547	47.32373821
4548	47.32373547
4549	47.32373821
4550	47.3237163
4551	47.32344512
4552	47.32343964
4553	47.31739121
4554	47.31738299
4555	47.31737477
4556	47.31737477
4557	47.3173693
4558	47.31737203
4559	47.3173693
4560	47.3173693
4561	47.31736656
4562	47.31736108
4563	47.31736108
4564	47.31736382
4565	47.31736108
4566	47.31736108
4567	47.31736108
4568	47.31734464
4569	47.31734738
4570	47.31734738
4571	47.3173419
4572	47.3173419
4573	47.31625157
4574	47.31624883
4575	47.31624335
4576	47.31624335
4577	47.31624335
4578	47.31624335
4579	47.31624609
4580	47.31624061
4581	47.31624061
4582	47.31624061
4583	47.31624335
4584	47.31624335
4585	47.31624609
4586	47.31624335
4587	47.31624335
4588	47.31624061
4589	47.31624061
4590	47.31624061
4591	47.31624061
4592	47.31624061
4593	47.31624061
4594	47.31624061
4595	47.31624061
4596	47.31624061
4597	47.31624061
4598	47.31624061
4599	47.31624061
4600	47.31624609
4601	47.31624335
4602	47.31624335
4603	47.31624335
4604	47.31624061
4605	47.31624061
4606	47.31624061
4607	47.31624061
4608	47.31624061
4609	47.31622965
4610	47.31622965
4611	47.31622965
4612	47.31622965
4613	47.31622965
4614	47.31622965
4615	47.31622965
4616	47.31622965
4617	47.31622965
4618	47.31622691
4619	47.31622691
4620	47.31622691
4621	47.31622691
4622	47.31622691
4623	47.31622691
4624	47.31622691
4625	47.31622691
4626	47.31622691
4627	47.31622691
4628	47.31622691
4629	47.31622691
4630	47.31622691
4631	47.31622691
4632	47.31622691
4633	47.31622691
4634	47.31622691
4635	47.31622691
4636	47.31622691
4637	47.31622691
4638	47.31622691
4639	47.31622691
4640	47.31622691
4641	47.31622691
4642	47.31622691
4643	47.31622691
4644	47.31622691
4645	47.31622691
4646	47.31622691
4647	47.31622691
4648	47.31622691
4649	47.31622691
4650	47.31622691
4651	47.31622691
4652	47.31622691
4653	47.31622691
4654	47.31622691
4655	47.31622691
4656	47.31622691
4657	47.31622691
4658	47.31622691
4659	47.31622691
4660	47.31622691
4661	47.31622691
4662	47.31622691
4663	47.31622691
4664	47.31622691
4665	47.31622691
4666	47.31622691
4667	47.31622691
4668	47.31622691
4669	47.31622691
4670	47.31622691
4671	47.31622691
4672	47.31622691
4673	47.31622691
4674	47.31622691
4675	47.31622691
4676	47.31622691
4677	47.31622691
4678	47.31622691
4679	47.31622691
4680	47.31622691
4681	47.31622691
4682	47.31622691
4683	47.31622417
4684	47.31621869
4685	47.31621869
4686	47.31621869
4687	47.3110187
4688	47.31102144
4689	47.31102144
4690	47.31102144
4691	47.31102144
4692	47.31102144
4693	47.31098309
4694	47.31098309
4695	47.31098309
4696	47.31096665
4697	47.31096665
4698	47.31096391
4699	47.31096391
4700	47.31096665
4701	47.31095021
4702	47.31095021
4703	47.31095295
4704	47.31095295
4705	47.31094199
4706	47.31093925
4707	47.31093925
4708	47.31093925
4709	47.31093925
4710	47.31093925
4711	47.31093925
4712	47.31093925
4713	47.31094199
4714	47.31093925
4715	47.31093925
4716	47.31094199
4717	47.31093925
4718	47.31094199
4719	47.31094199
4720	47.31094199
4721	47.31094199
4722	47.31094199
4723	47.31094199
4724	47.31094199
4725	47.31094199
4726	47.31094199
4727	47.31094199
4728	47.31093651
4729	47.31093925
4730	47.31093925
4731	47.31093651
4732	47.31093925
4733	47.31093925
4734	47.31093651
4735	47.31093651
4736	47.31093377
4737	47.31093377
4738	47.31093377
4739	47.31093377
4740	47.31093651
4741	47.31093377
4742	47.31093377
4743	47.31093651
4744	47.31093651
4745	47.31093651
4746	47.31093651
4747	47.31093377
4748	47.31093377
4749	47.31093377
4750	47.31093103
4751	47.31093103
4752	47.31093377
4753	47.31093377
4754	47.31093377
4755	47.31093377
4756	47.31093377
4757	47.31093377
4758	47.31093377
4759	47.31093377
4760	47.31093651
4761	47.31093651
4762	47.31093651
4763	47.31093651
4764	47.31093651
4765	47.31093377
4766	47.31093377
4767	47.31093377
4768	47.31093377
4769	47.31093377
4770	47.31093377
4771	47.31093377
4772	47.31093377
4773	47.31093377
4774	47.31093377
4775	47.31093377
4776	47.31093377
4777	47.31093377
4778	47.31093377
4779	47.31093377
4780	47.31093377
4781	47.31093377
4782	47.31093651
4783	47.31093651
4784	47.31093651
4785	47.31093651
4786	47.31093651
4787	47.31093651
4788	47.31093651
4789	47.31093651
4790	47.31093651
4791	47.31093377
4792	47.31041593
4793	47.31041319
4794	47.31041319
4795	47.31041045
4796	47.31040223
4797	47.31040497
4798	47.30758552
4799	47.30704573
4800	47.30704573
4801	47.30704847
4802	47.30704847
4803	47.30704573
4804	47.30704573
4805	47.30704299
4806	47.30704025
4807	47.30703751
4808	47.30698818
4809	47.29827111
4810	47.29784632
4811	47.29784906
4812	47.29784083
4813	47.29520427
4814	47.29519605
4815	47.29519331
4816	47.29519331
4817	47.29519057
4818	47.29519057
4819	47.29517412
4820	47.29517412
4821	47.29517412
4822	47.29426965
4823	47.29426965
4824	47.29426417
4825	47.29422854
4826	47.2942258
4827	47.29422306
4828	47.2942121
4829	47.2942121
4830	47.29420936
4831	47.2929787
4832	47.2929787
4833	47.29297596
4834	47.29297322
4835	47.29296774
4836	47.29296774
4837	47.292965
4838	47.29295677
4839	47.29295952
4840	47.29295952
4841	47.29295403
4842	47.29295129
4843	47.29290744
4844	47.29290744
4845	47.29290744
4846	47.2929047
4847	47.29290744
4848	47.2929047
4849	47.2929047
4850	47.29290196
4851	47.29290196
4852	47.29289921
4853	47.29289921
4854	47.29289921
4855	47.29289647
4856	47.29289647
4857	47.29289647
4858	47.29271557
4859	47.28628217
4860	47.28628491
4861	47.28628217
4862	47.28628491
4863	47.28603271
4864	47.28593128
4865	47.28592854
4866	47.28593128
4867	47.28591484
4868	47.28590935
4869	47.28590935
4870	47.2859121
4871	47.28590935
4872	47.28590935
4873	47.2859121
4874	47.28590935
4875	47.28590935
4876	47.2858792
4877	47.2858792
4878	47.2858792
4879	47.28587646
4880	47.28587646
4881	47.28451674
4882	47.28450852
4883	47.28450577
4884	47.28450577
4885	47.28450852
4886	47.28450303
4887	47.28450029
4888	47.28450303
4889	47.28449755
4890	47.28449481
4891	47.28449755
4892	47.28449755
4893	47.28449755
4894	47.28449755
4895	47.28449481
4896	47.28449481
4897	47.28449481
4898	47.28450029
4899	47.28449481
4900	47.28449207
4901	47.28449481
4902	47.28447014
4903	47.28447288
4904	47.28447014
4905	47.28446739
4906	47.28447014
4907	47.28447014
4908	47.28447014
4909	47.28447014
4910	47.28410553
4911	47.28410279
4912	47.28410553
4913	47.28410553
4914	47.28410553
4915	47.28410279
4916	47.28410553
4917	47.28410553
4918	47.28410279
4919	47.28410279
4920	47.28410827
4921	47.28410827
4922	47.28410553
4923	47.28410553
4924	47.28410004
4925	47.28410004
4926	47.28408908
4927	47.28407263
4928	47.28407263
4929	47.28406989
4930	47.28406989
4931	47.28407263
4932	47.28407263
4933	47.28406715
4934	47.28405892
4935	47.28403699
4936	47.28402054
4937	47.28394378
4938	47.28074442
4939	47.28074442
4940	47.28074442
4941	47.28073893
4942	47.28073893
4943	47.28069233
4944	47.28069507
4945	47.28069233
4946	47.27337984
4947	47.27335242
4948	47.27324274
4949	47.27324
4950	47.27323725
4951	47.27323725
4952	47.27323725
4953	47.27323725
4954	47.27324
4955	47.27324
4956	47.27324
4957	47.27323725
4958	47.27323725
4959	47.27323177
4960	47.27323177
4961	47.27322903
4962	47.27323177
4963	47.27323177
4964	47.27322903
4965	47.27323177
4966	47.27323177
4967	47.27322903
4968	47.27322903
4969	47.27322628
4970	47.27322903
4971	47.27322628
4972	47.27322628
4973	47.27322628
4974	47.27322628
4975	47.27322628
4976	47.27322903
4977	47.26374055
4978	47.25786002
4979	47.25785454
4980	47.2578518
4981	47.25785454
4982	47.25782437
4983	47.25782437
4984	47.25781888
4985	47.25781888
4986	47.25781888
4987	47.25781888
4988	47.25781888
4989	47.25781888
4990	47.25781888
4991	47.25781888
4992	47.25744858
4993	47.25744858
4994	47.25744858
4995	47.25745132
4996	47.25745132
4997	47.25744858
4998	47.25419256
4999	47.25418707
5000	47.25418981
5001	47.25418707
5002	47.25418981
5003	47.25418981
5004	47.25418981
5005	47.25418707
5006	47.25418707
5007	47.25418707
5008	47.25418433
5009	47.25418981
5010	47.25418981
5011	47.25418707
5012	47.25418707
5013	47.2508348
5014	47.25080463
5015	47.25080463
5016	47.25080463
5017	47.25080188
5018	47.25080463
5019	47.25080188
5020	47.25080463
5021	47.25080463
5022	47.25080463
5023	47.25079091
5024	47.25076896
5025	47.25074702
5026	47.25047268
5027	47.25047268
5028	47.25046993
5029	47.25046993
5030	47.2504617
5031	47.25045896
5032	47.2504617
5033	47.2504617
5034	47.25045622
5035	47.24668666
5036	47.24666746
5037	47.24660984
5038	47.24659612
5039	47.24659338
5040	47.24659612
5041	47.24659338
5042	47.24324881
5043	47.2430979
5044	47.24309515
5045	47.24281803
5046	47.23618025
5047	47.23618299
5048	47.23618025
5049	47.2361336
5050	47.23114984
5051	47.23115259
5052	47.2311471
5053	47.23114984
5054	47.23114984
5055	47.2311471
5056	47.23114984
5057	47.2311471
5058	47.23104829
5059	47.22852602
5060	47.22853151
5061	47.22786456
5062	47.22786456
5063	47.22320933
5064	47.22320933
5065	47.21865247
5066	47.21857011
5067	47.21856736
5068	47.21857011
5069	47.21856736
5070	47.21856187
5071	47.2185152
5072	47.2185152
5073	47.21851795
5074	47.21851795
5075	47.21851795
5076	47.2185152
5077	47.21851795
5078	47.2185152
5079	47.2185152
5080	47.2185152
5081	47.2170657
5082	47.2170657
5083	47.2170657
5084	47.21705746
5085	47.21705746
5086	47.21705472
5087	47.21705197
5088	47.21703275
5089	47.21702726
5090	47.21702726
5091	47.21702726
5092	47.21702452
5093	47.2124753
5094	47.21247255
5095	47.21247804
5096	47.21247255
5097	47.21247255
5098	47.21247255
5099	47.21246706
5100	47.2124698
5101	47.21246706
5102	47.21239018
5103	47.21238744
5104	47.21239018
5105	47.21239018
5106	47.21238744
5107	47.20786797
5108	47.20765105
5109	47.20765105
5110	47.2076483
5111	47.20682728
5112	47.20682728
5113	47.20682179
5114	47.20677511
5115	47.20676962
5116	47.20676962
5117	47.20676687
5118	47.20676962
5119	47.20676962
5120	47.20676962
5121	47.20676138
5122	47.20676138
5123	47.20676138
5124	47.20675863
5125	47.20676138
5126	47.20676138
5127	47.20675863
5128	47.20675863
5129	47.20675589
5130	47.20675863
5131	47.20255444
5132	47.2025517
5133	47.20255444
5134	47.2025462
5135	47.2025462
5136	47.2025462
5137	47.20254346
5138	47.20253247
5139	47.20252423
5140	47.19881402
5141	47.19881127
5142	47.19881127
5143	47.19881127
5144	47.19881127
5145	47.19881127
5146	47.19880852
5147	47.19880852
5148	47.19877007
5149	47.19877007
5150	47.19876733
5151	47.19877007
5152	47.19877007
5153	47.1987536
5154	47.19793242
5155	47.19792967
5156	47.19792693
5157	47.19792418
5158	47.19792418
5159	47.19792693
5160	47.19792693
5161	47.19792418
5162	47.19789397
5163	47.19789122
5164	47.19788848
5165	47.19788298
5166	47.19788024
5167	47.19788024
5168	47.19788298
5169	47.19788298
5170	47.19788024
5171	47.19788024
5172	47.19785552
5173	47.19785827
5174	47.18907159
5175	47.18899742
5176	47.18899468
5177	47.18256636
5178	47.18256636
5179	47.18256911
5180	47.18256636
5181	47.18256911
5182	47.18256636
5183	47.18256362
5184	47.18256362
5185	47.18256362
5186	47.18256087
5187	47.18256087
5188	47.18255263
5189	47.18254988
5190	47.18254713
5191	47.18254988
5192	47.18254713
5193	47.18254713
5194	47.18254988
5195	47.18254713
5196	47.18254713
5197	47.18254713
5198	47.18254713
5199	47.18254439
5200	47.18254713
5201	47.18254439
5202	47.18254439
5203	47.18254164
5204	47.18151962
5205	47.18089596
5206	47.18089321
5207	47.18089046
5208	47.18089321
5209	47.18089321
5210	47.18089046
5211	47.18089046
5212	47.18089046
5213	47.18089046
5214	47.18088222
5215	47.18088497
5216	47.18088772
5217	47.18088497
5218	47.18088222
5219	47.18088222
5220	47.18087947
5221	47.18087947
5222	47.18087947
5223	47.18087947
5224	47.18087673
5225	47.18085749
5226	47.180852
5227	47.180852
5228	47.1808465
5229	47.18084376
5230	47.18084376
5231	47.17995083
5232	47.17444731
5233	47.1742742
5234	47.16774769
5235	47.15931548
5236	47.1568526
5237	47.1568526
5238	47.15681687
5239	47.15681137
5240	47.15680312
5241	47.15679487
5242	47.15679762
5243	47.15679762
5244	47.15678938
5245	47.15678663
5246	47.15678388
5247	47.15678663
5248	47.15678388
5249	47.15678388
5250	47.15678663
5251	47.15678388
5252	47.15678388
5253	47.15678663
5254	47.15678388
5255	47.15678113
5256	47.15677014
5257	47.15677288
5258	47.15612141
5259	47.15612141
5260	47.15612416
5261	47.15612141
5262	47.15612141
5263	47.15612141
5264	47.15612141
5265	47.15611866
5266	47.15611866
5267	47.15611591
5268	47.15611866
5269	47.15611591
5270	47.15611591
5271	47.15611591
5272	47.15611591
5273	47.15592074
5274	47.15591799
5275	47.15591799
5276	47.15591524
5277	47.15591524
5278	47.15591524
5279	47.15591524
5280	47.15591799
5281	47.15591799
5282	47.15591524
5283	47.15591799
5284	47.15591799
5285	47.15584377
5286	47.14996354
5287	47.14996079
5288	47.14995529
5289	47.14995529
5290	47.13997728
5291	47.13997178
5292	47.13996903
5293	47.13996628
5294	47.13997178
5295	47.13996903
5296	47.13996903
5297	47.13996353
5298	47.13996628
5299	47.13995803
5300	47.13995803
5301	47.13995803
5302	47.13996078
5303	47.13996078
5304	47.13995803
5305	47.13929257
5306	47.13928982
5307	47.13928982
5308	47.13928982
5309	47.13928707
5310	47.13928982
5311	47.13928982
5312	47.13924033
5313	47.13924033
5314	47.13924033
5315	47.13917708
5316	47.13917708
