iter	Passed	Remaining
513	6883	930589
514	6902	931338
515	6916	931339
516	6927	930989
517	6944	931533
518	6956	931237
519	6967	930950
520	6978	930582
521	6992	930676
522	7008	930983
523	7019	930668
524	7030	930309
525	7039	929805
526	7051	929567
527	7066	929810
528	7078	929625
529	7090	929347
530	7100	928872
531	7109	928351
532	7119	927936
533	7134	928051
534	7144	927654
535	7154	927161
536	7164	926737
537	7175	926393
538	7188	926437
539	7202	926454
540	7215	926393
541	7228	926323
542	7241	926260
543	7250	925750
544	7260	925260
545	7269	924690
546	7279	924295
547	7296	924714
548	7311	924892
549	7319	924298
550	7330	923998
551	7341	923686
552	7350	923133
553	7363	922995
554	7377	923164
555	7400	924311
556	7409	923786
557	7418	923230
558	7427	922696
559	7437	922198
560	7445	921640
561	7455	921170
562	7464	920673
563	7476	920399
564	7486	920038
565	7496	919660
566	7510	919671
567	7523	919626
568	7534	919370
569	7550	919760
570	7563	919717
571	7576	919568
572	7590	919748
573	7604	919781
574	7615	919536
575	7628	919386
576	7641	919387
577	7654	919336
578	7668	919457
579	7683	919649
580	7695	919508
581	7710	919631
582	7726	919943
583	7746	920778
584	7760	920859
585	7775	921081
586	7790	921216
587	7801	920972
588	7816	921189
589	7841	922477
590	7860	923178
591	7871	922845
592	7881	922502
593	7894	922408
594	7905	922199
595	7915	921814
596	7926	921452
597	7936	921097
598	7946	920658
599	7956	920331
600	7968	920140
601	7980	919964
602	7997	920392
603	8012	920571
604	8026	920699
605	8038	920458
606	8051	920420
607	8061	920074
608	8073	919921
609	8085	919724
610	8095	919396
611	8107	919208
612	8119	919026
613	8129	918731
614	8140	918369
615	8159	919004
616	8172	919006
617	8190	919577
618	8207	919993
619	8222	920132
620	8234	919939
621	8251	920352
622	8262	920159
623	8278	920414
624	8293	920611
625	8304	920338
626	8318	920379
627	8350	922434
628	8367	922824
629	8380	922761
630	8392	922676
631	8413	923499
632	8433	924232
633	8445	924026
634	8459	924134
635	8475	924328
636	8486	924085
637	8500	924198
638	8518	924686
639	8537	925279
640	8558	926086
641	8572	926116
642	8582	925762
643	8592	925419
644	8602	925027
645	8613	924762
646	8624	924496
647	8642	924970
648	8658	925183
649	8669	924919
650	8684	925128
651	8698	925192
652	8713	925302
653	8722	924919
654	8735	924812
655	8746	924559
656	8757	924282
657	8768	924028
658	8786	924524
659	8798	924426
660	8811	924334
661	8823	924203
662	8836	924086
663	8847	923921
664	8858	923563
665	8872	923631
666	8895	924686
667	8909	924736
668	8920	924500
669	8931	924227
670	8942	923982
671	8951	923527
672	8961	923179
673	8972	922935
674	8986	922940
675	8996	922572
676	9006	922211
677	9015	921745
678	9028	921736
679	9040	921633
680	9050	921257
681	9060	920857
682	9069	920469
683	9079	920072
684	9092	920047
685	9102	919756
686	9112	919347
687	9122	919073
688	9133	918801
689	9143	918483
690	9157	918488
691	9167	918131
692	9179	917993
693	9189	917722
694	9199	917412
695	9211	917184
696	9222	917021
697	9234	916860
698	9246	916744
699	9259	916713
700	9272	916668
701	9285	916610
702	9297	916528
703	9307	916167
704	9319	916041
705	9330	915794
706	9344	915851
707	9360	916095
708	9372	915961
709	9384	915819
710	9395	915588
711	9406	915438
712	9419	915335
713	9431	915226
714	9443	915116
715	9454	914907
716	9466	914775
717	9478	914564
718	9490	914524
719	9501	914297
720	9511	913971
721	9526	914125
722	9539	914106
723	9551	913908
724	9562	913715
725	9574	913610
726	9589	913714
727	9604	913936
728	9618	914015
729	9631	913959
730	9643	913843
731	9657	913827
732	9667	913569
733	9676	913168
734	9685	912782
735	9699	912817
736	9721	913577
737	9732	913425
738	9744	913267
739	9755	913066
740	9766	912823
741	9779	912853
742	9793	912923
743	9807	912916
744	9819	912813
745	9830	912642
746	9842	912456
747	9853	912235
748	9866	912226
749	9878	912103
750	9887	911713
751	9897	911446
752	9908	911182
753	9922	911241
754	9933	911032
755	9943	910792
756	9956	910703
757	9967	910547
758	9980	910510
759	9991	910258
760	10001	910002
761	10012	909789
762	10023	909578
763	10032	909208
764	10042	908851
765	10052	908583
766	10061	908233
767	10075	908302
768	10085	907996
769	10098	907990
770	10111	907949
771	10130	908409
772	10148	908837
773	10165	909160
774	10178	909182
775	10197	909667
776	10227	911187
777	10242	911312
778	10262	911870
779	10276	911986
780	10292	912210
781	10307	912328
782	10321	912394
783	10333	912282
784	10351	912751
785	10365	912811
786	10380	912911
787	10395	913054
788	10408	912996
789	10420	912893
790	10440	913462
791	10452	913347
792	10464	913258
793	10477	913215
794	10497	913793
795	10512	913933
796	10526	913976
797	10543	914349
798	10554	914098
799	10567	914113
800	10582	914192
801	10593	914044
802	10606	913979
803	10619	913946
804	10628	913625
805	10640	913433
806	10650	913205
807	10661	912951
808	10677	913224
809	10688	913023
810	10706	913405
811	10718	913291
812	10730	913190
813	10743	913138
814	10758	913246
815	10777	913733
816	10791	913831
817	10807	914055
818	10821	914072
819	10835	914168
820	10851	914406
821	10863	914224
822	10882	914708
823	10894	914595
824	10906	914456
825	10917	914253
826	10927	913999
827	10939	913888
828	10949	913589
829	10958	913281
830	10969	913021
831	10979	912782
832	10989	912487
833	11003	912531
834	11014	912348
835	11026	912236
836	11047	912867
837	11058	912674
838	11071	912655
839	11083	912577
840	11095	912431
841	11108	912439
842	11122	912427
843	11136	912525
844	11154	912910
845	11172	913304
846	11187	913361
847	11198	913217
848	11208	912897
849	11219	912750
850	11229	912461
851	11238	912118
852	11249	911933
853	11259	911619
854	11269	911362
855	11279	911124
856	11289	910869
857	11303	910903
858	11314	910742
859	11326	910609
860	11338	910517
861	11350	910415
862	11361	910168
863	11371	909929
864	11381	909688
865	11393	909521
866	11402	909234
867	11413	909032
868	11423	908781
869	11436	908724
870	11448	908619
871	11458	908350
872	11468	908079
873	11478	907889
874	11489	907675
875	11499	907424
876	11510	907200
877	11521	907039
878	11534	906990
879	11544	906784
880	11555	906574
881	11565	906313
882	11574	906029
883	11584	905750
884	11595	905586
885	11605	905310
886	11618	905298
887	11631	905293
888	11644	905249
889	11657	905194
890	11667	904994
891	11679	904865
892	11694	905027
893	11704	904732
894	11713	904415
895	11722	904094
896	11731	903783
897	11742	903600
898	11753	903412
899	11766	903440
900	11778	903341
901	11790	903193
902	11800	902950
903	11810	902708
904	11820	902474
905	11830	902232
906	11841	902030
907	11860	902517
908	11873	902471
909	11887	902531
910	11917	903805
911	11929	903712
912	11939	903483
913	11950	903296
914	11963	903276
915	11975	903215
916	11986	903042
917	12003	903297
918	12015	903194
919	12029	903279
920	12045	903482
921	12061	903697
922	12078	903925
923	12105	904955
924	12123	905346
925	12143	905868
926	12156	905788
927	12167	905641
928	12183	905830
929	12200	906117
930	12212	906040
931	12223	905816
932	12234	905704
933	12246	905567
934	12257	905420
935	12267	905165
936	12277	904912
937	12287	904695
938	12298	904550
939	12310	904445
940	12342	905792
941	12354	905709
942	12366	905576
943	12378	905518
944	12397	905908
945	12408	905732
946	12419	905631
947	12433	905620
948	12444	905494
949	12458	905528
950	12469	905357
951	12479	905120
952	12489	904867
953	12499	904653
954	12510	904465
955	12521	904346
956	12532	904158
957	12541	903858
958	12555	903884
959	12571	904101
960	12584	904100
961	12596	903965
962	12607	903806
963	12621	903845
964	12630	903596
965	12643	903537
966	12658	903706
967	12674	903877
968	12685	903680
969	12699	903793
970	12712	903724
971	12722	903496
972	12734	903391
973	12747	903392
974	12758	903221
975	12770	903168
976	12780	902937
977	12789	902639
978	12806	902880
979	12816	902656
980	12825	902366
981	12835	902152
982	12852	902355
983	12864	902275
984	12878	902313
985	12888	902134
986	12902	902196
987	12915	902118
988	12924	901870
989	12938	901885
990	12953	902027
991	12966	901991
992	12983	902287
993	13001	902563
994	13013	902529
995	13025	902425
996	13036	902249
997	13046	902019
998	13057	901868
999	13070	901859
1000	13082	901761
1001	13092	901569
1002	13102	901358
1003	13114	901245
1004	13125	901102
1005	13138	901070
1006	13151	901069
1007	13166	901200
1008	13178	901071
1009	13189	900938
1010	13203	901012
1011	13218	901088
1012	13230	901026
1013	13245	901145
1014	13258	901093
1015	13271	901083
1016	13283	901021
1017	13293	900819
1018	13306	900781
1019	13319	900773
1020	13328	900501
1021	13338	900287
1022	13348	900040
1023	13360	899953
1024	13373	899947
1025	13384	899806
1026	13396	899672
1027	13407	899533
1028	13417	899318
1029	13433	899523
1030	13445	899470
1031	13458	899407
1032	13469	899284
1033	13479	899033
1034	13488	898760
1035	13498	898554
1036	13508	898373
1037	13519	898220
1038	13530	898028
1039	13541	897888
1040	13552	897774
1041	13565	897762
1042	13577	897632
1043	13592	897755
1044	13603	897614
1045	13614	897483
1046	13626	897391
1047	13647	897912
1048	13669	898481
1049	13691	899061
1050	13711	899501
1051	13721	899285
1052	13737	899514
1053	13749	899425
1054	13764	899489
1055	13778	899547
1056	13789	899413
1057	13800	899278
1058	13813	899268
1059	13826	899244
1060	13844	899567
1061	13855	899425
1062	13866	899249
1063	13883	899519
1064	13894	899369
1065	13904	899152
1066	13914	898929
1067	13924	898716
1068	13941	898952
1069	13954	898956
1070	13966	898872
1071	13976	898675
1072	13986	898481
1073	13997	898315
1074	14007	898127
1075	14021	898128
1076	14034	898174
1077	14048	898199
1078	14061	898163
1079	14075	898198
1080	14086	898077
1081	14099	898074
1082	14110	897947
1083	14122	897836
1084	14136	897914
1085	14153	898163
1086	14165	898051
1087	14177	897947
1088	14187	897768
1089	14202	897863
1090	14217	898020
1091	14233	898172
1092	14246	898126
1093	14257	898008
1094	14272	898131
1095	14285	898101
1096	14298	898077
1097	14318	898511
1098	14335	898745
1099	14347	898676
1100	14363	898824
1101	14376	898852
1102	14396	899226
1103	14414	899552
1104	14428	899588
1105	14446	899860
1106	14459	899897
1107	14478	900207
1108	14496	900501
1109	14511	900640
1110	14523	900563
1111	14541	900810
1112	14555	900890
1113	14578	901466
1114	14593	901615
1115	14607	901610
1116	14621	901672
1117	14634	901683
1118	14649	901788
1119	14664	901862
1120	14676	901787
1121	14697	902276
1122	14716	902614
1123	14733	902813
1124	14749	902989
1125	14765	903162
1126	14776	903011
1127	14790	903069
1128	14805	903162
1129	14823	903443
1130	14838	903552
1131	14854	903736
1132	14870	903892
1133	14886	904052
1134	14903	904233
1135	14916	904214
1136	14930	904271
1137	14946	904430
1138	14963	904633
1139	14980	904861
1140	14992	904775
1141	15007	904872
1142	15020	904892
1143	15033	904836
1144	15049	904998
1145	15062	904957
1146	15075	904953
1147	15086	904837
1148	15098	904724
1149	15110	904640
1150	15124	904680
1151	15139	904792
1152	15155	904948
1153	15170	905071
1154	15183	905012
1155	15194	904879
1156	15206	904782
1157	15221	904918
1158	15236	905002
1159	15247	904885
1160	15262	904928
1161	15272	904745
1162	15286	904770
1163	15298	904733
1164	15311	904686
1165	15323	904637
1166	15339	904773
1167	15351	904682
1168	15361	904503
1169	15371	904310
1170	15382	904174
1171	15392	903970
1172	15403	903808
1173	15414	903697
1174	15428	903700
1175	15438	903516
1176	15453	903624
1177	15463	903435
1178	15478	903492
1179	15488	903319
1180	15499	903194
1181	15510	903046
1182	15521	902900
1183	15531	902727
1184	15551	903085
1185	15561	902911
1186	15570	902678
1187	15581	902521
1188	15592	902410
1189	15606	902395
1190	15617	902300
1191	15630	902266
1192	15643	902239
1193	15655	902155
1194	15676	902621
1195	15687	902457
1196	15697	902302
1197	15707	902101
1198	15718	901958
1199	15731	901965
1200	15743	901891
1201	15756	901871
1202	15768	901773
1203	15783	901860
1204	15807	902445
1205	15817	902287
1206	15829	902198
1207	15841	902110
1208	15852	902019
1209	15864	901920
1210	15874	901721
1211	15884	901533
1212	15894	901362
1213	15905	901199
1214	15918	901213
1215	15931	901203
1216	15947	901336
1217	15957	901115
1218	15967	900963
1219	15978	900821
1220	15990	900761
1221	16002	900684
1222	16012	900500
1223	16023	900356
1224	16034	900195
1225	16044	900016
1226	16054	899826
1227	16064	899673
1228	16075	899510
1229	16090	899653
1230	16103	899583
1231	16114	899455
1232	16128	899496
1233	16140	899467
1234	16163	899983
1235	16173	899808
1236	16184	899650
1237	16195	899521
1238	16206	899393
1239	16217	899263
1240	16229	899216
1241	16240	899058
1242	16250	898900
1243	16261	898794
1244	16272	898655
1245	16283	898535
1246	16299	898695
1247	16313	898680
1248	16325	898636
1249	16336	898513
1250	16349	898508
1251	16361	898432
1252	16374	898417
1253	16386	898326
1254	16399	898340
1255	16420	898720
1256	16430	898530
1257	16441	898406
1258	16452	898279
1259	16464	898246
1260	16477	898211
1261	16488	898102
1262	16500	898000
1263	16511	897888
1264	16521	897733
1265	16535	897771
1266	16546	897642
1267	16557	897516
1268	16567	897343
1269	16581	897373
1270	16595	897400
1271	16620	898043
1272	16638	898309
1273	16656	898515
1274	16677	898969
1275	16690	898908
1276	16708	899175
1277	16722	899193
1278	16736	899248
1279	16758	899746
1280	16773	899827
1281	16785	899759
1282	16798	899734
1283	16810	899636
1284	16821	899522
1285	16835	899569
1286	16853	899789
1287	16868	899875
1288	16878	899721
1289	16888	899542
1290	16902	899563
1291	16913	899459
1292	16926	899420
1293	16951	900077
1294	16964	900019
1295	16985	900422
1296	16997	900370
1297	17010	900361
1298	17025	900464
1299	17040	900518
1300	17053	900513
1301	17068	900579
1302	17082	900634
1303	17093	900520
1304	17116	900986
1305	17128	900939
1306	17139	900824
1307	17152	900818
1308	17167	900858
1309	17179	900821
1310	17189	900610
1311	17199	900454
1312	17211	900411
1313	17225	900397
1314	17247	900878
1315	17263	900987
1316	17283	901373
1317	17295	901295
1318	17311	901407
1319	17322	901311
1320	17333	901176
1321	17343	900991
1322	17353	900815
1323	17363	900654
1324	17385	901074
1325	17403	901316
1326	17414	901205
1327	17426	901140
1328	17438	901082
1329	17451	901030
1330	17470	901358
1331	17480	901183
1332	17502	901583
1333	17517	901681
1334	17534	901861
1335	17549	901985
1336	17565	902104
1337	17581	902237
1338	17595	902274
1339	17609	902304
1340	17623	902314
1341	17637	902333
1342	17654	902510
1343	17665	902434
1344	17677	902338
1345	17687	902192
1346	17703	902282
1347	17718	902364
1348	17733	902477
1349	17746	902458
1350	17761	902519
1351	17782	902897
1352	17800	903136
1353	17816	903294
1354	17831	903342
1355	17845	903374
1356	17859	903388
1357	17872	903411
1358	17888	903545
1359	17902	903548
1360	17916	903559
1361	17929	903553
1362	17942	903528
1363	17953	903396
1364	17964	903316
1365	17979	903367
1366	17995	903475
1367	18008	903476
1368	18025	903656
1369	18038	903631
1370	18048	903461
1371	18062	903470
1372	18076	903510
1373	18090	903575
1374	18103	903534
1375	18117	903559
1376	18130	903555
1377	18142	903451
1378	18155	903436
1379	18167	903377
1380	18190	903826
1381	18202	903778
1382	18212	903585
1383	18222	903432
1384	18235	903412
1385	18247	903336
1386	18262	903443
1387	18276	903427
1388	18289	903438
1389	18300	903304
1390	18311	903204
1391	18326	903285
1392	18339	903234
1393	18361	903666
1394	18372	903559
1395	18385	903518
1396	18401	903643
1397	18415	903701
1398	18426	903537
1399	18436	903380
1400	18447	903280
1401	18457	903098
1402	18467	902922
1403	18477	902778
1404	18488	902624
1405	18500	902595
1406	18511	902470
1407	18521	902312
1408	18531	902141
1409	18542	902026
1410	18554	901939
1411	18564	901791
1412	18575	901638
1413	18587	901593
1414	18598	901475
1415	18611	901432
1416	18622	901334
1417	18633	901221
1418	18642	900998
1419	18653	900884
1420	18666	900860
1421	18679	900858
1422	18691	900761
1423	18702	900657
1424	18712	900512
1425	18722	900346
1426	18735	900313
1427	18746	900194
1428	18755	899995
1429	18767	899926
1430	18780	899883
1431	18790	899740
1432	18799	899544
1433	18810	899425
1434	18823	899385
1435	18836	899361
1436	18848	899326
1437	18860	899241
1438	18874	899264
1439	18885	899161
1440	18894	898966
1441	18904	898803
1442	18915	898669
1443	18926	898556
1444	18938	898515
1445	18951	898469
1446	18962	898369
1447	18973	898244
1448	18984	898163
1449	18996	898078
1450	19007	897976
1451	19017	897821
1452	19028	897678
1453	19038	897525
1454	19048	897356
1455	19066	897584
1456	19079	897574
1457	19094	897661
1458	19104	897503
1459	19116	897406
1460	19127	897305
1461	19139	897234
1462	19151	897182
1463	19162	897066
1464	19173	896962
1465	19186	896971
1466	19208	897342
1467	19220	897301
1468	19233	897267
1469	19245	897198
1470	19255	897071
1471	19266	896947
1472	19277	896841
1473	19289	896753
1474	19300	896646
1475	19314	896694
1476	19329	896752
1477	19340	896663
1478	19351	896526
1479	19363	896458
1480	19373	896344
1481	19384	896201
1482	19394	896053
1483	19406	895979
1484	19416	895830
1485	19426	895675
1486	19435	895506
1487	19446	895361
1488	19455	895195
1489	19467	895107
1490	19479	895032
1491	19492	895047
1492	19511	895274
1493	19521	895139
1494	19530	894935
1495	19541	894819
1496	19551	894694
1497	19564	894668
1498	19576	894620
1499	19589	894576
1500	19599	894415
1501	19612	894434
1502	19625	894391
1503	19636	894299
1504	19648	894243
1505	19661	894218
1506	19674	894194
1507	19692	894430
1508	19706	894430
1509	19718	894370
1510	19731	894371
1511	19746	894464
1512	19762	894580
1513	19785	895005
1514	19801	895118
1515	19812	895027
1516	19824	894958
1517	19837	894944
1518	19851	894953
1519	19864	894970
1520	19878	894993
1521	19893	895041
1522	19909	895188
1523	19920	895062
1524	19932	895018
1525	19947	895054
1526	19961	895099
1527	19974	895096
1528	19990	895185
1529	20004	895226
1530	20020	895338
1531	20038	895538
1532	20054	895695
1533	20068	895707
1534	20080	895642
1535	20106	896184
1536	20120	896238
1537	20135	896304
1538	20161	896847
1539	20174	896846
1540	20184	896708
1541	20195	896588
1542	20211	896707
1543	20225	896719
1544	20237	896676
1545	20248	896566
1546	20263	896638
1547	20277	896662
1548	20287	896523
1549	20304	896665
1550	20321	896813
1551	20333	896755
1552	20343	896616
1553	20355	896542
1554	20366	896442
1555	20377	896332
1556	20389	896275
1557	20405	896401
1558	20422	896565
1559	20441	896811
1560	20454	896795
1561	20467	896787
1562	20482	896823
1563	20494	896759
1564	20518	897223
1565	20537	897488
1566	20554	897640
1567	20569	897718
1568	20584	897799
1569	20599	897835
1570	20615	897955
1571	20631	898086
1572	20645	898103
1573	20664	898324
1574	20679	898407
1575	20701	898762
1576	20712	898694
1577	20726	898707
1578	20739	898702
1579	20748	898508
1580	20764	898614
1581	20777	898563
1582	20793	898710
1583	20805	898647
1584	20821	898757
1585	20833	898666
1586	20844	898577
1587	20855	898483
1588	20866	898347
1589	20879	898357
1590	20894	898419
1591	20906	898338
1592	20918	898296
1593	20932	898320
1594	20945	898279
1595	20963	898488
1596	20978	898564
1597	20990	898503
1598	21003	898476
1599	21018	898559
1600	21034	898646
1601	21057	899039
1602	21073	899174
1603	21085	899113
1604	21108	899519
1605	21123	899574
1606	21137	899585
1607	21148	899506
1608	21163	899550
1609	21178	899613
1610	21191	899621
1611	21206	899674
1612	21217	899578
1613	21229	899500
1614	21243	899539
1615	21270	900093
1616	21280	899971
1617	21294	899977
1618	21307	899966
1619	21320	899943
1620	21331	899816
1621	21344	899824
1622	21363	900043
1623	21375	899997
1624	21390	900037
1625	21401	899936
1626	21415	899984
1627	21429	899984
1628	21441	899911
1629	21454	899914
1630	21465	899811
1631	21477	899720
1632	21488	899618
1633	21498	899494
1634	21508	899361
1635	21521	899339
1636	21534	899315
1637	21549	899350
1638	21565	899495
1639	21577	899396
1640	21594	899556
1641	21606	899479
1642	21618	899452
